20,0.9,2.83744258396965,2.80023410841753,2.87490231700558
20,0.95,4.14131710296261,4.09331571602228,4.18957152325982
20,1,6.69304567816533,6.62630920132288,6.76002532555379
30,0.05,0.0337228033063353,0.0307218664600104,0.0369130317656701
30,0.1,0.0456267405581405,0.0421128788233996,0.0493307600940997
30,0.15,0.0633925563465064,0.0592152495870998,0.0677617077244259
30,0.2,0.0825736043390806,0.0777687321006988,0.0875721859317057
30,0.25,0.10273873750603,0.0973423157604544,0.108330655166003
30,0.3,0.137245951551064,0.130951613171386,0.143738232295994
30,0.35,0.172543358070914,0.165419621522664,0.179867815038967
30,0.4,0.211979822369689,0.204007277879766,0.220156065421075
30,0.45,0.273464421507953,0.264288376727915,0.282848287030959
30,0.5,0.323930292172415,0.313846280506561,0.334225139412695
30,0.55,0.424802350057045,0.413051041750793,0.436769867353076
30,0.6,0.533894373731539,0.520466488384449,0.547544333329256
30,0.65,0.681708609857123,0.666216458876468,0.697428767786616
30,0.7,0.881161743257083,0.863086317945458,0.899472193586203
30,0.75,1.13442481156817,1.11333174802102,1.15575973921346
30,0.8,1.54008920604354,1.51456626323047,1.5658618374703
30,0.85,2.08377571167398,2.05282306694541,2.11498467559019
30,0.9,3.13870315370801,3.09821219454927,3.17945612129369
30,0.95,4.42378860479598,4.37276399020177,4.47507550014865
30,1,9.2566466722877,9.17116351484111,9.34236888082676
40,0.05,0.0200507201794424,0.0177734278920481,0.0225146790756897
40,0.1,0.0293469496992258,0.026564382333848,0.0323173259808644
40,0.15,0.0390798103710414,0.0358468948938014,0.0425014393975874
40,0.2,0.0550049490991961,0.0511374255350193,0.0590626202441258
40,0.25,0.072531517820409,0.0680596419781349,0.0771949445981604
40,0.3,0.0951794454192796,0.0900122048890884,0.100540443050863
40,0.35,0.122574817449879,0.1166576159085,0.128688294389804
40,0.4,0.154759449518636,0.148052277818258,0.161665420554639
40,0.45,0.20272187114904,0.194958733630031,0.210687160281467
40,0.5,0.254810993357786,0.2460022893187,0.263825599258041
40,0.55,0.350669477602414,0.340144649162871,0.361405930706737
40,0.6,0.441781287904852,0.429780742265011,0.453998339783683
40,0.65,0.594187002485797,0.579933950461519,0.608663743859623
40,0.7,0.795247742755974,0.778278814385673,0.81244856919355
40,0.75,1.01316536876593,0.993484185016549,1.03308571981676
40,0.8,1.45780602199185,1.43315184260966,1.48270911586831
40,0.85,2.07743665413208,2.04650953380726,2.1086213809015
40,0.9,2.89470661432088,2.8562679614295,2.93340854616697
40,0.95,5.21277400107065,5.15549886138101,5.27031287780443
40,1,11.5732506417141,11.4725765974432,11.6741506203086
100,0.05,0.0030504496795358,0.00202308554076345,0.00437778694047773
100,0.1,0.00669514193360343,0.00510409880025021,0.00858676482604604
100,0.15,0.0106071558628481,0.00856399966587885,0.0129519831429834
100,0.2,0.0150092656613178,0.0125480109048148,0.0177730535044971
100,0.25,0.0213455737198292,0.0183773378563205,0.0246173807448738
100,0.3,0.0290846141789739,0.0255865328124674,0.0328878031358911
100,0.35,0.0404884437751701,0.0363245660931412,0.0449588918583884
100,0.4,0.0583948036798978,0.053346993568066,0.0637512500664225
100,0.45,0.0820967160529173,0.0760482216971606,0.0884573673165985
100,0.5,0.107422441451651,0.100432315903679,0.114728999853708
100,0.55,0.153855209899636,0.14536435875157,0.162669188859958
100,0.6,0.223611554839687,0.213206663952315,0.234347183936554
100,0.65,0.315620354428575,0.302999773895059,0.328582138989531
100,0.7,0.466416309913637,0.450649942425991,0.482537417175427
100,0.75,0.669054648946867,0.649528444903921,0.688951913803093
100,0.8,1.05900296297354,1.0332013305598,1.08519723356941
100,0.85,1.63808500950975,1.60405303013624,1.67253189805657
100,0.9,2.73168834828836,2.68411998783689,2.77969224194307
100,0.95,5.5668104165559,5.48958613588026,5.64447494510826
100,1,23.2137674118585,22.9969890611683,23.4307510601458
200,0.05,0.00227265979999658,0.00141651472993855,0.00341919619318449
200,0.1,0.00466270276983642,0.00337722816367266,0.00623911817389742
200,0.15,0.00638004414373623,0.00485163223023171,0.00819999872350252
200,0.2,0.0101635450683275,0.00819565222005194,0.0124237409206057
200,0.25,0.0163773703404331,0.013837771143902,0.0192101523744335
200,0.3,0.0220785976942147,0.0191012086437687,0.0253503637394322
200,0.35,0.030903426005397,0.0273436239283442,0.0347594855656061
200,0.4,0.0435604382261468,0.0392941873582691,0.0481247462930792
200,0.45,0.0589671870224768,0.0539548438021351,0.0642805398322445
200,0.5,0.0814003309894342,0.0754586777821143,0.0876456618222806
200,0.55,0.118448330153211,0.111186807075952,0.126018653221376
200,0.6,0.16478874355226,0.156102060706892,0.17379054333342
200,0.65,0.235294924320314,0.224699255316396,0.246215813182983
200,0.7,0.347040417702041,0.333831056252251,0.360588217573055
200,0.75,0.50518275684775,0.488747799973146,0.521971837882142
200,0.8,0.837477909064647,0.815283182487007,0.860049547723723
200,0.85,1.37791981851991,1.34768181200905,1.4085599067271
200,0.9,2.47426778823845,2.4299601528079,2.51900527553531
200,0.95,5.38709828718586,5.31205898712885,5.46257851750671
200,1,39.5239232251044,39.201569161277,39.8461991062301
